"id","level","prompt","correct","distractor1","distractor2","distractor3"
"chemistry-l13-1726","13","What year did Wolfgang Pauli propose the exclusion principle, fundamental to understanding electron configuration?","1925","1927","1923","1928"
"chemistry-l13-1727","13","Which German chemist synthesized aspirin in its modern form in 1897?","Hermann Dreser","Felix Hoffmann","Adolf von Baeyer","Friedrich Bayer"
"chemistry-l13-1728","13","In what year did Glenn T. Seaborg discover plutonium, expanding the periodic table?","1940","1938","1942","1936"
"chemistry-l13-1729","13","Which chemist is known for establishing the modern system of chemical nomenclature in the late 18th century?","Antoine Lavoisier","Jöns Jacob Berzelius","Pierre Dulong","Humphry Davy"
"chemistry-l13-1730","13","What year did Jöns Jacob Berzelius introduce the modern chemical symbols and formula notation?","1813","1808","1820","1818"
"chemistry-l13-1731","13","Which chemist proposed the law of definite proportions in 1794?","Joseph Louis Proust","John Dalton","Claude Louis Berthollet","Antoine Lavoisier"
"chemistry-l13-1732","13","In what year did Humphry Davy isolate sodium through electrolysis, the first metal obtained this way?","1807","1810","1805","1812"
"chemistry-l13-1733","13","Which chemist discovered the concept of catalysts and isomerism in the 1830s?","Jöns Jacob Berzelius","Friedrich Wöhler","Jean-Baptiste Dumas","Alexander William Williamson"
"chemistry-l13-1734","13","What year did Robert Bunsen and Gustav Kirchhoff develop spectroscopy and discover cesium?","1860","1859","1862","1858"
"chemistry-l13-1735","13","Which chemist first prepared liquid chlorine and studied gas density, laying groundwork for molecular weights?","Michael Faraday","Thomas Graham","John Dalton","Charles Dufour"
"chemistry-l13-1736","13","In what year did Fritz Haber develop the synthesis of ammonia from nitrogen and hydrogen?","1909","1905","1912","1907"
"chemistry-l13-1737","13","Which chemist established the theory of atomic weights and is famous for his work on equivalent numbers?","Stanislao Cannizzaro","Charles Gerhardt","Jean-Baptiste Dumas","Jöns Jacob Berzelius"
"chemistry-l13-1738","13","What year did Max Planck introduce the concept of quanta, influencing chemical bonding theory?","1900","1903","1898","1905"
"chemistry-l13-1739","13","Which chemist won the first Nobel Prize in Chemistry in 1901?","Jacobus Henricus van 't Hoff","Wilhelm Ostwald","Svante Arrhenius","Emil Fischer"
"chemistry-l13-1740","13","In what year did Irving Langmuir develop the theory of monomolecular adsorption?","1916","1913","1919","1911"
"chemistry-l13-1741","13","Which chemist discovered the principle of isomerism and multiple proportions affecting chemical formulas?","Jean-Baptiste Dumas","Charles Gerhardt","Auguste Laurent","Alexander William Williamson"
"chemistry-l13-1742","13","What year did Linus Pauling propose electronegativity as a fundamental concept in chemistry?","1932","1929","1935","1927"
"chemistry-l13-1743","13","Which chemist is credited with discovering allotropic forms of elements and the concept of allotropism?","Jöns Jacob Berzelius","Friedrich Wöhler","Jean-Baptiste Dumas","Michael Faraday"
"chemistry-l13-1744","13","Which chemist won the Nobel Prize in Chemistry twice, in 1911 and 1935?","Marie Curie","Linus Pauling","Frederick Sanger","John Bardeen"
"chemistry-l13-1745","13","What was the primary nationality of Dmitri Mendeleev, who created the periodic table?","Russian","German","French","Swedish"
"chemistry-l13-1746","13","In what year did Linus Pauling receive the Nobel Prize in Chemistry for his work on chemical bonds?","1954","1948","1960","1951"
"chemistry-l13-1747","13","Which chemist is credited with discovering the law of conservation of mass?","Antoine Lavoisier","Joseph Proust","Claude Berthollet","Pierre-Simon Laplace"
"chemistry-l13-1748","13","What was the main field of research for Ahmed Zewail, who won the Nobel Prize in Chemistry in 1999?","Femtochemistry","Nanotechnology","Polymer chemistry","Catalysis"
"chemistry-l13-1749","13","Which scientist shared the 1903 Nobel Prize in Physics with Marie Curie and Pierre Curie?","Henri Becquerel","Wilhelm Röntgen","Philipp Lenard","Nikola Tesla"
"chemistry-l13-1750","13","In what year did Rosalind Franklin's X-ray crystallography work on DNA become publicly recognized?","2002","1995","2008","1988"
"chemistry-l13-1751","13","What was the nationality of Emil Fischer, who won the Nobel Prize in Chemistry in 1902?","German","Austrian","Swiss","Danish"
"chemistry-l13-1752","13","Which chemist is famous for his work on reaction mechanisms and won the Nobel Prize in 1981?","Kenichi Fukui","Ronald Hoffmann","Roald Hoffmann","Derek Barton"
"chemistry-l13-1753","13","What was the primary country of work for Dorothy Hodgkin during her Nobel Prize-winning research?","United Kingdom","United States","Germany","France"
"chemistry-l13-1754","13","In what year did Linus Pauling receive the Nobel Peace Prize?","1962","1958","1965","1960"
"chemistry-l13-1755","13","Which chemist is known for developing the concept of hybridization in chemical bonding?","Linus Pauling","Valence Bond Theory","Robert Mulliken","Gilbert Lewis"
"chemistry-l13-1756","13","What was the nationality of Jacobus van't Hoff, the first Nobel Prize in Chemistry winner in 1901?","Dutch","German","Belgian","Swedish"
"chemistry-l13-1757","13","Which chemist developed the theory of chemical affinity in the 18th century?","Claude Berthollet","Antoine Lavoisier","Joseph Louis Proust","Pierre Dulong"
"chemistry-l13-1758","13","In what year did Frederick Sanger win his second Nobel Prize in Chemistry?","1980","1977","1983","1975"
"chemistry-l13-1759","13","Which chemist is credited with formulating the law of definite proportions?","Joseph Louis Proust","Antoine Lavoisier","John Dalton","Claude Berthollet"
"chemistry-l13-1760","13","What was the primary field of study for Richard Feynman in chemistry and physics?","Quantum mechanics and molecular dynamics","Organic synthesis","Crystallography","Biochemistry"
"chemistry-l13-1761","13","Which chemist developed the first systematic periodic table arrangement by atomic weight?","Johann Döbereiner","Dmitri Mendeleev","Julius Lothar Meyer","Alexandre-Émile Béguyer de Chancourtois"
"chemistry-l13-1762","13","In what year did Melvin Calvin win the Nobel Prize in Chemistry for photosynthesis research?","1961","1958","1964","1959"
"chemistry-l13-1763","13","Which chemist discovered the isomerism phenomenon and contributed to structural chemistry?","Friedrich August Kekulé","August Wilhelm Hofmann","Charles Gerhardt","Jean-Baptiste Dumas"
"chemistry-l13-1764","13","What was the nationality of Ada Lovelace's contemporary who contributed to early analytical chemistry?","British","French","German","Italian"
"chemistry-l13-1765","13","Which chemist is known for the Ziegler-Natta catalyst development?","Karl Ziegler","Giulio Natta","Walther Reppe","Hermann Staudinger"
"chemistry-l13-1766","13","In what year did Rita Levi-Montalcini win the Nobel Prize in Physiology or Medicine for her chemistry-related discoveries?","1986","1982","1989","1984"
"chemistry-l13-1767","13","Which chemist developed the concept of homologous series in organic chemistry?","Charles Gerhardt","Jean-Baptiste Dumas","Friedrich August Kekulé","August Wilhelm Hofmann"
"chemistry-l13-1768","13","What was the primary research focus of George de Mestral before his adhesive discoveries?","Textile chemistry","Polymer science","Organic synthesis","Crystallography"
"chemistry-l13-1769","13","Which chemist won the Nobel Prize in Chemistry in 1965 for synthetic organic chemistry?","Robert Burns Woodward","Elias James Corey","Derek Barton","John Cornforth"
"chemistry-l13-1770","13","In what year did Peter Medawar contribute significantly to immunochemistry research?","1960","1955","1965","1958"
"chemistry-l13-1771","13","Which chemist is famous for discovering the benzene ring structure?","Friedrich August Kekulé","August Wilhelm Hofmann","Charles Gerhardt","Jean-Baptiste Dumas"
"chemistry-l13-1772","13","What was the nationality of Svante Arrhenius, who proposed the theory of electrolytic dissociation?","Swedish","Norwegian","Danish","Finnish"
"chemistry-l13-1773","13","Which chemist developed the theory of electrochemical cells and galvanic reactions?","Alessandro Volta","Michael Faraday","Humphry Davy","William Nicholson"
"chemistry-l13-1774","13","In what year did Luc Montagnier and his team make breakthroughs in virology chemistry?","1983","1980","1986","1981"
"chemistry-l13-1775","13","Which chemist formulated the law of conservation of energy in chemical reactions?","Julius Robert von Mayer","Hermann von Helmholtz","James Joule","Benjamin Thompson"
"chemistry-l13-1776","13","What was the primary contribution of Paul Ehrlich to chemistry?","Chemotherapy and synthetic drugs","Organic synthesis","Spectroscopy","Crystallography"
"chemistry-l13-1777","13","Which chemist won the Nobel Prize in Chemistry in 1947 for protein chemistry?","Robert Robinson","Christopher Ingold","Edward Frankland","Frank Whitmore"
"chemistry-l13-1778","13","In what year did Ilya Prigogine win the Nobel Prize in Chemistry for dissipative structures?","1977","1974","1980","1975"
"chemistry-l13-1779","13","Which chemist developed the modern valence bond theory and molecular orbital theory?","Robert Mulliken","Linus Pauling","Walter Heitler","Friedrich Hund"
"chemistry-l13-1780","13","Which element holds the record for the highest melting point among all pure elements?","Tungsten","Rhenium","Osmium","Tantalum"
"chemistry-l13-1781","13","What is the record for the shortest half-life of a naturally occurring radioactive isotope?","Polonium-214 at 164 microseconds","Radon-220 at 55.6 seconds","Francium-223 at 22 minutes","Protactinium-231 at 32,760 years"
"chemistry-l13-1782","13","Which synthetic element has the highest atomic number that has been officially named?","Oganesson","Livermorium","Flerovium","Copernicium"
"chemistry-l13-1783","13","What is the record for the smallest known bond distance between two atoms?","Hydrogen-hydrogen bond in H2 at 0.74 Ångströms","Carbon-carbon bond in diamond at 1.54 Ångströms","Helium-helium at 2.18 Ångströms","Nitrogen-nitrogen bond in N2 at 1.10 Ångströms"
"chemistry-l13-1784","13","What year was element 118 (Oganesson) officially named by IUPAC?","2016","2012","2014","2018"
"chemistry-l13-1785","13","Which acid holds the record for the lowest pH value measured in a laboratory setting?","Fluorosulfuric acid","Sulfuric acid","Perchloric acid","Hydrochloric acid"
"chemistry-l13-1786","13","What is the record for the highest known oxidation state of any element?","+8","+6","+10","+4"
"chemistry-l13-1787","13","Which transition metal has the highest density among all elements at room temperature?","Osmium","Iridium","Platinum","Rhenium"
"chemistry-l13-1788","13","What is the record for the longest carbon chain synthesized in a single organic molecule?","Over 300 carbons in polyynes","Around 100 carbons","Approximately 50 carbons","Fewer than 25 carbons"
"chemistry-l13-1789","13","What is the record for the fastest chemical reaction recorded?","Femtoseconds (10^-15 seconds)","Picoseconds (10^-12 seconds)","Nanoseconds (10^-9 seconds)","Microseconds (10^-6 seconds)"
"chemistry-l13-1790","13","Which liquid element has the lowest boiling point?","Helium","Hydrogen","Nitrogen","Fluorine"
"chemistry-l13-1791","13","What is the record for the most stable isotope of Bismuth?","Bismuth-209 with a half-life of 1.9 × 10^19 years","Bismuth-208 with a half-life of 3.7 × 10^18 years","Bismuth-207 with a half-life of 31.55 years","Bismuth-210 with a half-life of 3.24 × 10^6 years"
"chemistry-l13-1792","13","What is the record for the most electronegative element that is not fluorine or oxygen?","Chlorine","Bromine","Iodine","Sulfur"
"chemistry-l13-1793","13","Which compound holds the record for the highest melting point among ionic compounds?","Magnesium oxide at 2800°C","Sodium chloride at 1413°C","Calcium fluoride at 1418°C","Aluminum oxide at 2072°C"
